datetime_utc,datetime_local,watt_hours,cost_dollars,is_peak
2025-07-03 09:00:00,2025-07-03 19:00:00,534.3750000000,0.1727458835,true
2025-07-03 10:00:00,2025-07-03 20:00:00,647.1875000000,0.2013664991,true
2025-07-03 11:00:00,2025-07-03 21:00:00,894.0625000000,0.2211730629,false
2025-07-03 12:00:00,2025-07-03 22:00:00,653.4375000000,0.1716523468,false
2025-07-03 13:00:00,2025-07-03 23:00:00,35.0000000000,0.0443780012,false
2025-07-03 14:00:00,2025-07-04 00:00:00,30.3125000000,0.0434133299,false
2025-07-03 15:00:00,2025-07-04 01:00:00,30.3125000000,0.0434133261,false
2025-07-03 16:00:00,2025-07-04 02:00:00,30.9375000000,0.0435419455,false
2025-07-03 17:00:00,2025-07-04 03:00:00,28.4375000000,0.0430274568,false
2025-07-03 18:00:00,2025-07-04 04:00:00,32.5000000000,0.0438635014,false
2025-07-03 19:00:00,2025-07-04 05:00:00,28.4375000000,0.0430274531,false
2025-07-03 20:00:00,2025-07-04 06:00:00,28.4375000000,0.0430274568,false
2025-07-03 21:00:00,2025-07-04 07:00:00,155.9375000000,0.0692669600,false
2025-07-03 22:00:00,2025-07-04 08:00:00,1230.0000000000,0.2903093100,false
2025-07-03 23:00:00,2025-07-04 09:00:00,201.8750000000,0.0787209049,false
2025-07-04 00:00:00,2025-07-04 10:00:00,30.9375000000,0.0435419455,false
2025-07-04 01:00:00,2025-07-04 11:00:00,30.6250000000,0.0434776358,false
2025-07-04 02:00:00,2025-07-04 12:00:00,656.2500000000,0.1722312868,false
2025-07-04 03:00:00,2025-07-04 13:00:00,181.5625000000,0.0745405704,false
2025-07-04 04:00:00,2025-07-04 14:00:00,184.0625000000,0.0750550628,false
2025-07-04 05:00:00,2025-07-04 15:00:00,90.0000000000,0.0600080304,true
2025-07-04 06:00:00,2025-07-04 16:00:00,534.3750000000,0.1727459133,true
2025-07-04 07:00:00,2025-07-04 17:00:00,396.2500000000,0.1377036124,true
2025-07-04 08:00:00,2025-07-04 18:00:00,437.1875000000,0.1480894983,true
2025-07-04 09:00:00,2025-07-04 19:00:00,241.8750000000,0.0985387340,true
2025-07-04 10:00:00,2025-07-04 20:00:00,106.5625000000,0.0642099157,true
2025-07-04 11:00:00,2025-07-04 21:00:00,541.2500000000,0.1485642493,false
2025-07-04 12:00:00,2025-07-04 22:00:00,870.6250000000,0.2163496166,false
2025-07-04 13:00:00,2025-07-04 23:00:00,466.2500000000,0.1331292689,false
2025-07-04 14:00:00,2025-07-05 00:00:00,37.5000000000,0.0448925160,false
2025-07-04 15:00:00,2025-07-05 01:00:00,35.9375000000,0.0445709340,false
2025-07-04 16:00:00,2025-07-05 02:00:00,28.1250000000,0.0429631434,false
2025-07-04 17:00:00,2025-07-05 03:00:00,30.3125000000,0.0434133224,false
2025-07-04 18:00:00,2025-07-05 04:00:00,30.6250000000,0.0434776358,false
2025-07-04 19:00:00,2025-07-05 05:00:00,52.1875000000,0.0479151644,false
2025-07-04 20:00:00,2025-07-05 06:00:00,69.6875000000,0.0515166856,false
2025-07-04 21:00:00,2025-07-05 07:00:00,29.3750000000,0.0432203934,false
2025-07-04 22:00:00,2025-07-05 08:00:00,157.1875000000,0.0695242211,false
2025-07-04 23:00:00,2025-07-05 09:00:00,360.6250000000,0.1113916263,false
2025-07-05 00:00:00,2025-07-05 10:00:00,187.5000000000,0.0757625103,false
2025-07-05 01:00:00,2025-07-05 11:00:00,88.7500000000,0.0554397479,false
2025-07-05 02:00:00,2025-07-05 12:00:00,244.0625000000,0.0874030516,false
2025-07-05 03:00:00,2025-07-05 13:00:00,225.0000000000,0.0834800005,false
2025-07-05 04:00:00,2025-07-05 14:00:00,46.8750000000,0.0468218885,false
2025-07-05 05:00:00,2025-07-05 15:00:00,444.0625000000,0.1498336494,true
2025-07-05 06:00:00,2025-07-05 16:00:00,146.8750000000,0.0744372085,true
2025-07-05 07:00:00,2025-07-05 17:00:00,1845.9375000000,0.5054892898,true
2025-07-05 08:00:00,2025-07-05 18:00:00,1009.6875000000,0.2933325768,true
2025-07-05 09:00:00,2025-07-05 19:00:00,205.0000000000,0.0891835243,true
2025-07-05 10:00:00,2025-07-05 20:00:00,703.1250000000,0.2155577689,true
2025-07-05 11:00:00,2025-07-05 21:00:00,390.0000000000,0.1174370125,false
2025-07-05 12:00:00,2025-07-05 22:00:00,65.0000000000,0.0505519845,false
2025-07-05 13:00:00,2025-07-05 23:00:00,31.8750000000,0.0437348932,false
2025-07-05 14:00:00,2025-07-06 00:00:00,34.3750000000,0.0442493856,false
2025-07-05 15:00:00,2025-07-06 01:00:00,34.3750000000,0.0442493707,false
2025-07-05 16:00:00,2025-07-06 02:00:00,27.1875000000,0.0427702032,false
2025-07-05 17:00:00,2025-07-06 03:00:00,33.7500000000,0.0441207550,false
2025-07-05 18:00:00,2025-07-06 04:00:00,27.8125000000,0.0428988263,false
2025-07-05 19:00:00,2025-07-06 05:00:00,30.6250000000,0.0434776358,false
2025-07-05 20:00:00,2025-07-06 06:00:00,26.5625000000,0.0426415801,false
2025-07-05 21:00:00,2025-07-06 07:00:00,159.0625000000,0.0699100867,false
2025-07-05 22:00:00,2025-07-06 08:00:00,422.8125000000,0.1241898164,false
2025-07-05 23:00:00,2025-07-06 09:00:00,80.9375000000,0.0538319424,false
2025-07-06 00:00:00,2025-07-06 10:00:00,28.1250000000,0.0429631360,false
2025-07-06 01:00:00,2025-07-06 11:00:00,169.6875000000,0.0720966980,false
2025-07-06 02:00:00,2025-07-06 12:00:00,46.2500000000,0.0466932394,false
2025-07-06 03:00:00,2025-07-06 13:00:00,1034.6875000000,0.2501136065,false
2025-07-06 04:00:00,2025-07-06 14:00:00,74.6875000000,0.0525456853,false
2025-07-06 05:00:00,2025-07-06 15:00:00,244.0625000000,0.0990936980,true
2025-07-06 06:00:00,2025-07-06 16:00:00,109.3750000000,0.0649234504,true
2025-07-06 07:00:00,2025-07-06 17:00:00,1560.6250000000,0.4331054986,true
2025-07-06 08:00:00,2025-07-06 18:00:00,1602.5000000000,0.4437293708,true
2025-07-06 09:00:00,2025-07-06 19:00:00,100.6250000000,0.0627035871,true
2025-07-06 10:00:00,2025-07-06 20:00:00,688.7500000000,0.2119108737,true
2025-07-06 11:00:00,2025-07-06 21:00:00,260.3125000000,0.0907473192,false
2025-07-06 12:00:00,2025-07-06 22:00:00,635.9375000000,0.1680509001,false
2025-07-06 13:00:00,2025-07-06 23:00:00,386.8750000000,0.1167938039,false
2025-07-06 14:00:00,2025-07-07 00:00:00,25.9375000000,0.0425129533,false
2025-07-06 15:00:00,2025-07-07 01:00:00,25.9375000000,0.0425129533,false
2025-07-06 16:00:00,2025-07-07 02:00:00,30.0000000000,0.0433490016,false
2025-07-06 17:00:00,2025-07-07 03:00:00,25.0000000000,0.0423200168,false
2025-07-06 18:00:00,2025-07-07 04:00:00,25.3125000000,0.0423843302,false
2025-07-06 19:00:00,2025-07-07 05:00:00,30.9375000000,0.0435419381,false
2025-07-06 20:00:00,2025-07-07 06:00:00,25.9375000000,0.0425129533,false
2025-07-06 21:00:00,2025-07-07 07:00:00,145.9375000000,0.0672089458,false
2025-07-06 22:00:00,2025-07-07 08:00:00,1027.8125000000,0.2486987859,false
2025-07-06 23:00:00,2025-07-07 09:00:00,56.5625000000,0.0488155782,false
2025-07-07 00:00:00,2025-07-07 10:00:00,185.6250000000,0.0753766522,false
2025-07-07 01:00:00,2025-07-07 11:00:00,145.3125000000,0.0670803264,false
2025-07-07 02:00:00,2025-07-07 12:00:00,94.0625000000,0.0565330684,false
2025-07-07 03:00:00,2025-07-07 13:00:00,97.8125000000,0.0573048219,false
2025-07-07 04:00:00,2025-07-07 14:00:00,56.5625000000,0.0488155447,false
2025-07-07 05:00:00,2025-07-07 15:00:00,74.3750000000,0.0560439639,true
2025-07-07 06:00:00,2025-07-07 16:00:00,201.8750000000,0.0883907378,true
2025-07-07 07:00:00,2025-07-07 17:00:00,535.0000000000,0.1729044914,true
2025-07-07 08:00:00,2025-07-07 18:00:00,1450.3125000000,0.4051192403,true
2025-07-07 09:00:00,2025-07-07 19:00:00,586.2500000000,0.1859065890,true
2025-07-07 10:00:00,2025-07-07 20:00:00,245.6250000000,0.0994901210,true
2025-07-07 11:00:00,2025-07-07 21:00:00,1012.1875000000,0.2454832047,false
2025-07-07 12:00:00,2025-07-07 22:00:00,471.8750000000,0.1342867911,false
2025-07-07 13:00:00,2025-07-07 23:00:00,39.3750000000,0.0452783890,false
2025-07-07 14:00:00,2025-07-08 00:00:00,32.5000000000,0.0438635051,false
2025-07-07 15:00:00,2025-07-08 01:00:00,50.0000000000,0.0474649817,false
2025-07-07 16:00:00,2025-07-08 02:00:00,70.6250000000,0.0517096147,false
2025-07-07 17:00:00,2025-07-08 03:00:00,31.5625000000,0.0436705723,false
2025-07-07 18:00:00,2025-07-08 04:00:00,25.6250000000,0.0424486399,false
2025-07-07 19:00:00,2025-07-08 05:00:00,30.6250000000,0.0434776321,false
2025-07-07 20:00:00,2025-07-08 06:00:00,27.1875000000,0.0427701995,false
2025-07-07 21:00:00,2025-07-08 07:00:00,456.5625000000,0.1311355829,false
2025-07-07 22:00:00,2025-07-08 08:00:00,679.3750000000,0.1769901514,false
2025-07-07 23:00:00,2025-07-08 09:00:00,68.7500000000,0.0513237342,false
2025-07-08 00:00:00,2025-07-08 10:00:00,184.0625000000,0.0750550330,false
2025-07-08 01:00:00,2025-07-08 11:00:00,50.0000000000,0.0474650040,false
2025-07-08 02:00:00,2025-07-08 12:00:00,528.4375000000,0.1459274590,false
2025-07-08 03:00:00,2025-07-08 13:00:00,803.1250000000,0.2024579644,false
2025-07-08 04:00:00,2025-07-08 14:00:00,290.9375000000,0.0970499441,false
2025-07-08 05:00:00,2025-07-08 15:00:00,181.5625000000,0.0832374319,true
2025-07-08 06:00:00,2025-07-08 16:00:00,72.8125000000,0.0556475595,true
2025-07-08 07:00:00,2025-07-08 17:00:00,1453.1250000000,0.4058329165,true
2025-07-08 08:00:00,2025-07-08 18:00:00,466.8750000000,0.1556210816,true
2025-07-08 09:00:00,2025-07-08 19:00:00,541.5625000000,0.1745692641,true
2025-07-08 10:00:00,2025-07-08 20:00:00,1033.4375000000,0.2993581295,true
2025-07-08 11:00:00,2025-07-08 21:00:00,777.5000000000,0.1971844286,false
2025-07-08 12:00:00,2025-07-08 22:00:00,223.4375000000,0.0831584707,false
2025-07-08 13:00:00,2025-07-08 23:00:00,29.0625000000,0.0431560688,false
2025-07-08 14:00:00,2025-07-09 00:00:00,24.6875000000,0.0422557034,false
2025-07-08 15:00:00,2025-07-09 01:00:00,24.6875000000,0.0422557034,false
2025-07-08 16:00:00,2025-07-09 02:00:00,27.5000000000,0.0428345129,false
2025-07-08 17:00:00,2025-07-09 03:00:00,44.3750000000,0.0463073738,false
2025-07-08 18:00:00,2025-07-09 04:00:00,54.6875000000,0.0484296717,false
2025-07-08 19:00:00,2025-07-09 05:00:00,29.3750000000,0.0432203934,false
2025-07-08 20:00:00,2025-07-09 06:00:00,378.7500000000,0.1151217669,false
2025-07-08 21:00:00,2025-07-09 07:00:00,1041.8750000000,0.2515929043,false
2025-07-08 22:00:00,2025-07-09 08:00:00,618.4375000000,0.1644494087,false
2025-07-08 23:00:00,2025-07-09 09:00:00,175.6250000000,0.0733186528,false
2025-07-09 00:00:00,2025-07-09 10:00:00,26.2500000000,0.0425772630,false
2025-07-09 01:00:00,2025-07-09 11:00:00,45.3125000000,0.0465003140,false
2025-07-09 02:00:00,2025-07-09 12:00:00,194.3750000000,0.0771773607,false
2025-07-09 03:00:00,2025-07-09 13:00:00,608.7500000000,0.1624556631,false
2025-07-09 04:00:00,2025-07-09 14:00:00,173.1250000000,0.0728041083,false
2025-07-09 05:00:00,2025-07-09 15:00:00,70.0000000000,0.0549340248,true
2025-07-09 06:00:00,2025-07-09 16:00:00,70.6250000000,0.0550925881,true
2025-07-09 07:00:00,2025-07-09 17:00:00,449.6875000000,0.1512607336,true
2025-07-09 08:00:00,2025-07-09 18:00:00,1020.6250000000,0.2961074412,true
2025-07-09 09:00:00,2025-07-09 19:00:00,995.3125000000,0.2896857858,true
2025-07-09 10:00:00,2025-07-09 20:00:00,171.8750000000,0.0807797387,true
2025-07-09 11:00:00,2025-07-09 21:00:00,757.8125000000,0.1931327730,false
2025-07-09 12:00:00,2025-07-09 22:00:00,914.3750000000,0.2253533453,false
2025-07-09 13:00:00,2025-07-09 23:00:00,27.5000000000,0.0428345166,false
2025-07-09 14:00:00,2025-07-10 00:00:00,29.6875000000,0.0432846956,false
2025-07-09 15:00:00,2025-07-10 01:00:00,25.3125000000,0.0423843302,false
2025-07-09 16:00:00,2025-07-10 02:00:00,25.9375000000,0.0425129533,false
2025-07-09 17:00:00,2025-07-10 03:00:00,30.0000000000,0.0433490053,false
2025-07-09 18:00:00,2025-07-10 04:00:00,25.6250000000,0.0424486436,false
2025-07-09 19:00:00,2025-07-10 05:00:00,25.6250000000,0.0424486399,false
2025-07-09 20:00:00,2025-07-10 06:00:00,26.5625000000,0.0426415764,false
2025-07-09 21:00:00,2025-07-10 07:00:00,674.3750000000,0.1759612858,false
2025-07-09 22:00:00,2025-07-10 08:00:00,1088.1250000000,0.2611111999,false
2025-07-09 23:00:00,2025-07-10 09:00:00,80.0000000000,0.0536389910,false
2025-07-10 00:00:00,2025-07-10 10:00:00,83.4375000000,0.0543464497,false
2025-07-10 01:00:00,2025-07-10 11:00:00,432.1875000000,0.1261191964,false
2025-07-10 02:00:00,2025-07-10 12:00:00,465.0000000000,0.1328720152,false
2025-07-10 03:00:00,2025-07-10 13:00:00,571.8750000000,0.1548667103,false
2025-07-10 04:00:00,2025-07-10 14:00:00,78.7500000000,0.0533817485,false
2025-07-10 05:00:00,2025-07-10 15:00:00,189.3750000000,0.0852194503,true
2025-07-10 06:00:00,2025-07-10 16:00:00,68.1250000000,0.0544583313,true
2025-07-10 07:00:00,2025-07-10 17:00:00,471.8750000000,0.1568896919,true
2025-07-10 08:00:00,2025-07-10 18:00:00,2347.5000000000,0.6327357292,true
2025-07-10 09:00:00,2025-07-10 19:00:00,1265.9375000000,0.3583433330,true
2025-07-10 10:00:00,2025-07-10 20:00:00,149.0625000000,0.0749921948,true
2025-07-10 11:00:00,2025-07-10 21:00:00,1073.4375000000,0.2580883801,false
2025-07-10 12:00:00,2025-07-10 22:00:00,880.0000000000,0.2182790339,false
2025-07-10 13:00:00,2025-07-10 23:00:00,237.8125000000,0.0861168429,false
2025-07-10 14:00:00,2025-07-11 00:00:00,25.0000000000,0.0423200168,false
2025-07-10 15:00:00,2025-07-11 01:00:00,28.7500000000,0.0430917554,false
2025-07-10 16:00:00,2025-07-11 02:00:00,28.4375000000,0.0430274457,false
2025-07-10 17:00:00,2025-07-11 03:00:00,25.9375000000,0.0425129533,false
2025-07-10 18:00:00,2025-07-11 04:00:00,25.9375000000,0.0425129533,false
2025-07-10 19:00:00,2025-07-11 05:00:00,36.2500000000,0.0446352512,false
2025-07-10 20:00:00,2025-07-11 06:00:00,44.6875000000,0.0463717058,false
2025-07-10 21:00:00,2025-07-11 07:00:00,154.0625000000,0.0688810945,false
2025-07-10 22:00:00,2025-07-11 08:00:00,20.9375000000,0.0414839275,false
2025-07-10 23:00:00,2025-07-11 09:00:00,0.0000000000,0.0371749885,false
2025-07-11 00:00:00,2025-07-11 10:00:00,0.0000000000,0.0371749885,false
2025-07-11 01:00:00,2025-07-11 11:00:00,0.0000000000,0.0371749885,false
2025-07-11 02:00:00,2025-07-11 12:00:00,45.6250000000,0.0465646274,false
2025-07-11 03:00:00,2025-07-11 13:00:00,86.5625000000,0.0549895540,false
2025-07-11 04:00:00,2025-07-11 14:00:00,89.3750000000,0.0555683635,false
2025-07-11 05:00:00,2025-07-11 15:00:00,103.7500000000,0.0634963959,true
2025-07-11 06:00:00,2025-07-11 16:00:00,126.5625000000,0.0692839026,true
2025-07-11 07:00:00,2025-07-11 17:00:00,39.3750000000,0.0471644476,true
2025-07-11 08:00:00,2025-07-11 18:00:00,321.8750000000,0.1188347638,true
2025-07-11 09:00:00,2025-07-11 19:00:00,485.6250000000,0.1603779644,true
2025-07-11 10:00:00,2025-07-11 20:00:00,113.1250000000,0.0658748224,true
2025-07-11 11:00:00,2025-07-11 21:00:00,315.3125000000,0.1020663232,false
2025-07-11 12:00:00,2025-07-11 22:00:00,681.5625000000,0.1774405986,false
2025-07-11 13:00:00,2025-07-11 23:00:00,686.5625000000,0.1784694493,false
2025-07-11 14:00:00,2025-07-12 00:00:00,32.1875000000,0.0437992029,false
2025-07-11 15:00:00,2025-07-12 01:00:00,25.3125000000,0.0423843302,false
2025-07-11 16:00:00,2025-07-12 02:00:00,23.1250000000,0.0419341363,false
2025-07-11 17:00:00,2025-07-12 03:00:00,25.3125000000,0.0423843265,false
2025-07-11 18:00:00,2025-07-12 04:00:00,21.8750000000,0.0416768864,false
2025-07-11 19:00:00,2025-07-12 05:00:00,45.3125000000,0.0465003178,false
2025-07-11 20:00:00,2025-07-12 06:00:00,74.0625000000,0.0524170771,false
2025-07-11 21:00:00,2025-07-12 07:00:00,150.3125000000,0.0681093261,false
2025-07-11 22:00:00,2025-07-12 08:00:00,295.6250000000,0.0980146304,false
2025-07-11 23:00:00,2025-07-12 09:00:00,731.5625000000,0.1877303571,false
2025-07-12 00:00:00,2025-07-12 10:00:00,76.5625000000,0.0529315434,false
2025-07-12 01:00:00,2025-07-12 11:00:00,73.7500000000,0.0523527265,false
2025-07-12 02:00:00,2025-07-12 12:00:00,136.2500000000,0.0652152449,false
2025-07-12 03:00:00,2025-07-12 13:00:00,190.9375000000,0.0764699355,false
2025-07-12 04:00:00,2025-07-12 14:00:00,20.9375000000,0.0414839461,false
2025-07-12 05:00:00,2025-07-12 15:00:00,265.6250000000,0.1045641229,true
2025-07-12 06:00:00,2025-07-12 16:00:00,81.8750000000,0.0579467043,true
2025-07-12 07:00:00,2025-07-12 17:00:00,1088.4375000000,0.3133115470,true
2025-07-12 08:00:00,2025-07-12 18:00:00,78.1250000000,0.0569953397,true
2025-07-12 09:00:00,2025-07-12 19:00:00,349.6875000000,0.1258907467,true
2025-07-12 10:00:00,2025-07-12 20:00:00,420.6250000000,0.1438875198,true
2025-07-12 11:00:00,2025-07-12 21:00:00,414.0625000000,0.1223890409,false
2025-07-12 12:00:00,2025-07-12 22:00:00,529.0625000000,0.1460560262,false
2025-07-12 13:00:00,2025-07-12 23:00:00,24.0625000000,0.0421270728,false
2025-07-12 14:00:00,2025-07-13 00:00:00,52.1875000000,0.0479151756,false
2025-07-12 15:00:00,2025-07-13 01:00:00,68.1250000000,0.0511951186,false
2025-07-12 16:00:00,2025-07-13 02:00:00,24.3750000000,0.0421913862,false
2025-07-12 17:00:00,2025-07-13 03:00:00,21.8750000000,0.0416768864,false
2025-07-12 18:00:00,2025-07-13 04:00:00,25.3125000000,0.0423843227,false
2025-07-12 19:00:00,2025-07-13 05:00:00,24.3750000000,0.0421913899,false
2025-07-12 20:00:00,2025-07-13 06:00:00,21.2500000000,0.0415482633,false
2025-07-12 21:00:00,2025-07-13 07:00:00,702.8125000000,0.1818138510,false
2025-07-12 22:00:00,2025-07-13 08:00:00,59.3750000000,0.0493943915,false
2025-07-12 23:00:00,2025-07-13 09:00:00,29.0625000000,0.0431560799,false
2025-07-13 00:00:00,2025-07-13 10:00:00,28.7500000000,0.0430917665,false
2025-07-13 01:00:00,2025-07-13 11:00:00,37.5000000000,0.0448924974,false
2025-07-13 02:00:00,2025-07-13 12:00:00,37.5000000000,0.0448924974,false
2025-07-13 03:00:00,2025-07-13 13:00:00,105.3125000000,0.0588483401,false
2025-07-13 04:00:00,2025-07-13 14:00:00,31.5625000000,0.0436705835,false
2025-07-13 05:00:00,2025-07-13 15:00:00,38.7500000000,0.0470058843,true
2025-07-13 06:00:00,2025-07-13 16:00:00,33.1250000000,0.0455788188,true
2025-07-13 07:00:00,2025-07-13 17:00:00,202.8125000000,0.0886285454,true
2025-07-13 08:00:00,2025-07-13 18:00:00,2436.2500000000,0.6552516818,true
2025-07-13 09:00:00,2025-07-13 19:00:00,473.1250000000,0.1572067887,true
2025-07-13 10:00:00,2025-07-13 20:00:00,386.8750000000,0.1353251636,true
2025-07-13 11:00:00,2025-07-13 21:00:00,897.8125000000,0.2219448090,false
2025-07-13 12:00:00,2025-07-13 22:00:00,1104.3750000000,0.2644554675,false
2025-07-13 13:00:00,2025-07-13 23:00:00,167.8125000000,0.0717108324,false
2025-07-13 14:00:00,2025-07-14 00:00:00,27.5000000000,0.0428345092,false
2025-07-13 15:00:00,2025-07-14 01:00:00,21.5625000000,0.0416125767,false
2025-07-13 16:00:00,2025-07-14 02:00:00,22.1875000000,0.0417411998,false
2025-07-13 17:00:00,2025-07-14 03:00:00,21.5625000000,0.0416125767,false
2025-07-13 18:00:00,2025-07-14 04:00:00,47.8125000000,0.0470148064,false
2025-07-13 19:00:00,2025-07-14 05:00:00,58.7500000000,0.0492657386,false
2025-07-13 20:00:00,2025-07-14 06:00:00,26.5625000000,0.0426415764,false
2025-07-13 21:00:00,2025-07-14 07:00:00,153.4375000000,0.0687524602,false
2025-07-13 22:00:00,2025-07-14 08:00:00,1000.3125000000,0.2430392653,false
2025-07-13 23:00:00,2025-07-14 09:00:00,74.0625000000,0.0524170548,false
2025-07-14 00:00:00,2025-07-14 10:00:00,370.6250000000,0.1134496257,false
2025-07-14 01:00:00,2025-07-14 11:00:00,304.6875000000,0.0998796970,false
2025-07-14 02:00:00,2025-07-14 12:00:00,742.5000000000,0.1899814457,false
2025-07-14 03:00:00,2025-07-14 13:00:00,521.5625000000,0.1445124596,false
2025-07-14 04:00:00,2025-07-14 14:00:00,215.0000000000,0.0814220235,false
2025-07-14 05:00:00,2025-07-14 15:00:00,61.2500000000,0.0527141504,true
2025-07-14 06:00:00,2025-07-14 16:00:00,608.7500000000,0.1916148663,true
2025-07-14 07:00:00,2025-07-14 17:00:00,804.0625000000,0.2411656827,true
2025-07-14 08:00:00,2025-07-14 18:00:00,362.5000000000,0.1291413456,true
2025-07-14 09:00:00,2025-07-14 19:00:00,457.1875000000,0.1531634480,true
2025-07-14 10:00:00,2025-07-14 20:00:00,685.3125000000,0.2110387087,true
2025-07-14 11:00:00,2025-07-14 21:00:00,938.1250000000,0.2302411348,false
2025-07-14 12:00:00,2025-07-14 22:00:00,492.5000000000,0.1385313570,false
2025-07-14 13:00:00,2025-07-14 23:00:00,33.4375000000,0.0440564454,false
2025-07-14 14:00:00,2025-07-15 00:00:00,27.1875000000,0.0427702032,false
2025-07-14 15:00:00,2025-07-15 01:00:00,26.5625000000,0.0426415801,false
2025-07-14 16:00:00,2025-07-15 02:00:00,27.1875000000,0.0427702032,false
2025-07-14 17:00:00,2025-07-15 03:00:00,30.6250000000,0.0434776284,false
2025-07-14 18:00:00,2025-07-15 04:00:00,27.5000000000,0.0428345054,false
2025-07-14 19:00:00,2025-07-15 05:00:00,26.2500000000,0.0425772667,false
2025-07-14 20:00:00,2025-07-15 06:00:00,41.2500000000,0.0456642471,false
2025-07-14 21:00:00,2025-07-15 07:00:00,651.8750000000,0.1713308096,false
2025-07-14 22:00:00,2025-07-15 08:00:00,1115.9375000000,0.2668350935,false
2025-07-14 23:00:00,2025-07-15 09:00:00,147.5000000000,0.0675305054,false
2025-07-15 00:00:00,2025-07-15 10:00:00,24.3750000000,0.0421913937,false
2025-07-15 01:00:00,2025-07-15 11:00:00,24.3750000000,0.0421913899,false
2025-07-15 02:00:00,2025-07-15 12:00:00,706.2500000000,0.1825212538,false
2025-07-15 03:00:00,2025-07-15 13:00:00,401.8750000000,0.1198807508,false
2025-07-15 04:00:00,2025-07-15 14:00:00,88.7500000000,0.0554397441,false
2025-07-15 05:00:00,2025-07-15 15:00:00,255.0000000000,0.0987705961,true
2025-07-15 06:00:00,2025-07-15 16:00:00,352.1875000000,0.1265249699,true
2025-07-15 07:00:00,2025-07-15 17:00:00,604.3750000000,0.1905049235,true
2025-07-15 08:00:00,2025-07-15 18:00:00,843.4375000000,0.2511551082,true
2025-07-15 09:00:00,2025-07-15 19:00:00,1655.6250000000,0.4572072327,true
2025-07-15 10:00:00,2025-07-15 20:00:00,1015.0000000000,0.2946805358,true
2025-07-15 11:00:00,2025-07-15 21:00:00,1211.2500000000,0.2864502072,false
2025-07-15 12:00:00,2025-07-15 22:00:00,668.4375000000,0.1747393757,false
2025-07-15 13:00:00,2025-07-15 23:00:00,31.2500000000,0.0436062589,false
2025-07-15 14:00:00,2025-07-16 00:00:00,25.3125000000,0.0423843302,false
2025-07-15 15:00:00,2025-07-16 01:00:00,25.9375000000,0.0425129570,false
2025-07-15 16:00:00,2025-07-16 02:00:00,27.8125000000,0.0428988263,false
2025-07-15 17:00:00,2025-07-16 03:00:00,28.1250000000,0.0429631323,false
2025-07-15 18:00:00,2025-07-16 04:00:00,25.3125000000,0.0423843302,false
2025-07-15 19:00:00,2025-07-16 05:00:00,28.1250000000,0.0429631434,false
2025-07-15 20:00:00,2025-07-16 06:00:00,26.8750000000,0.0427058898,false
2025-07-15 21:00:00,2025-07-16 07:00:00,150.9375000000,0.0682379529,false
2025-07-15 22:00:00,2025-07-16 08:00:00,1335.3125000000,0.3119825125,false
2025-07-15 23:00:00,2025-07-16 09:00:00,85.9375000000,0.0548609309,false
2025-07-16 00:00:00,2025-07-16 10:00:00,269.6875000000,0.0926766992,false
2025-07-16 01:00:00,2025-07-16 11:00:00,105.9375000000,0.0589769371,false
2025-07-16 02:00:00,2025-07-16 12:00:00,96.2500000000,0.0569832176,false
2025-07-16 03:00:00,2025-07-16 13:00:00,116.8750000000,0.0612278692,false
2025-07-16 04:00:00,2025-07-16 14:00:00,77.5000000000,0.0531244986,false
2025-07-16 05:00:00,2025-07-16 15:00:00,219.3750000000,0.0928304568,true
2025-07-16 06:00:00,2025-07-16 16:00:00,68.1250000000,0.0544583276,true
2025-07-16 07:00:00,2025-07-16 17:00:00,765.3125000000,0.2313347310,true
2025-07-16 08:00:00,2025-07-16 18:00:00,1589.0625000000,0.4403201342,true
2025-07-16 09:00:00,2025-07-16 19:00:00,105.9375000000,0.0640513524,true
2025-07-16 10:00:00,2025-07-16 20:00:00,436.8750000000,0.1480102092,true
2025-07-16 11:00:00,2025-07-16 21:00:00,984.0625000000,0.2396951467,false
2025-07-16 12:00:00,2025-07-16 22:00:00,282.5000000000,0.0953134596,false
2025-07-16 13:00:00,2025-07-16 23:00:00,144.0625000000,0.0668230727,false
2025-07-16 14:00:00,2025-07-17 00:00:00,30.6250000000,0.0434776247,false
2025-07-16 15:00:00,2025-07-17 01:00:00,25.9375000000,0.0425129533,false
2025-07-16 16:00:00,2025-07-17 02:00:00,31.2500000000,0.0436062515,false
2025-07-16 17:00:00,2025-07-17 03:00:00,27.1875000000,0.0427702069,false
2025-07-16 18:00:00,2025-07-17 04:00:00,28.7500000000,0.0430917591,false
2025-07-16 19:00:00,2025-07-17 05:00:00,27.8125000000,0.0428988300,false
2025-07-16 20:00:00,2025-07-17 06:00:00,96.8750000000,0.0571118891,false
2025-07-16 21:00:00,2025-07-17 07:00:00,652.5000000000,0.1714595109,false
2025-07-16 22:00:00,2025-07-17 08:00:00,656.2500000000,0.1722310334,false
2025-07-16 23:00:00,2025-07-17 09:00:00,141.8750000000,0.0663728714,false
2025-07-17 00:00:00,2025-07-17 10:00:00,25.9375000000,0.0425129570,false
2025-07-17 01:00:00,2025-07-17 11:00:00,30.9375000000,0.0435419604,false
2025-07-17 02:00:00,2025-07-17 12:00:00,252.5000000000,0.0891395062,false
2025-07-17 03:00:00,2025-07-17 13:00:00,319.3750000000,0.1029024273,false
